Sample_Name	Methanobacteria	Actinobacteria	Coriobacteriia	Bacteroidetes_unclassified	Bacteroidia	Sphingobacteriia	Candidatus_Saccharibacteria_unclassified	Deinococci	Bacilli	Clostridia	Erysipelotrichia	Firmicutes_unclassified	Negativicutes	Tissierellia	Fusobacteriia	Lentisphaerae_unclassified	Lentisphaeria	Alphaproteobacteria	Betaproteobacteria	Deltaproteobacteria	Epsilonproteobacteria	Gammaproteobacteria	Proteobacteria_unclassified	Spirochaetia	Synergistia	Mollicutes	Verrucomicrobiae	Conoidasida	Saccharomycetes	Tremellomycetes	Eukaryota_unclassified
LCC20111001	0.0	0.1839232401829142	0.004571052230548014	0.0	0.33157113898278157	0.0	0.0	0.0	0.000712729134211708	0.14926046972882376	0.00021102705939245991	0.0	0.027716788278222326	0.0	0.0	0.0	0.0	0.0	0.14432519820183737	7.834717283276093e-05	0.07093801177689088	0.08669199725154518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20151001	0.0	0.25359608898351493	0.006856253963753048	0.0	0.5195746070690425	0.0	0.0	0.0	0.03197055323228979	0.04578609120431809	0.0014164878910160402	0.0	0.06197322260156768	0.0	0.0	0.0	0.0	0.0	0.016032035635378975	0.0	0.0	0.0627946594191188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20141001	0.0020587457646575056	0.011247932184755598	0.0031679927971080524	0.0	0.5936728800182579	0.0	0.0	0.0	0.006958355771801222	0.13672238097732292	0.002997580670539307	0.12137065296176794	0.07423183597529628	0.0	0.0	4.830086041396329e-05	4.495534627273616e-05	0.0	0.0029848258978758774	0.0027242939841278344	0.006581044505060977	0.008326252866295375	0.0	0.026861969418446135	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20131001	0.0	0.07214938165600478	0.0036050848500541427	0.0	0.712699954095711	0.0	0.0	0.0	0.05549660913169471	0.042725971384834215	0.00372846108604196	0.0	0.03379290720951377	0.0	7.600392596715745e-06	0.0	0.0	0.0	0.0	0.0	0.004293284782441884	0.07150074541110679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20101001	0.0	0.24436779263487338	0.003024951953066126	0.0	0.19836672149275061	0.0001679835432295503	0.0	0.0	0.3598466492275825	0.026072190069582633	0.0	0.0	0.008108248387227967	0.0	0.0	0.0	0.0	0.0001149361085254816	0.0005453484316733956	0.0	0.06116889294268369	0.09821628520880459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20081001	0.0	0.3136600879507333	0.013042858401869141	0.0	0.11411314724943243	0.0	0.0	0.0	0.0772040324058414	0.07437322125707764	0.006343396809461226	0.0	0.16049779455355453	0.0	0.0	0.0	0.0	0.0	0.0	0.000789534953490492	0.0	0.14053003769187047	0.0	0.0	0.0	0.0	0.09944588872666923	0.0	0.0	0.0	0.0
LCC20061001	0.0	0.3039082464843625	0.001828593707724469	0.0	0.06834429398711869	0.0	0.0	0.0	0.020018771279680287	0.002695766010088077	0.0	0.0	0.07534430375438685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40667994545232483	0.1211800793243145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20071001	0.00015797394347067534	0.40177586207607235	0.00991938279487542	0.0	0.1652815522295039	0.0	0.0	0.0	0.06395110866175356	0.07550000350366215	0.002057061878383353	0.025798494909178894	0.22505938707346523	0.0	0.002513774544699103	0.0	0.0	0.0	0.007481761377524541	0.0035685829500258217	0.009454117070954931	0.007480936986430109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20051001	0.0	0.47178920124159873	0.0	0.0	0.0	1.495952047257123e-05	0.0	0.0	0.1931904678351091	0.008877748201559179	0.0	0.0	0.06880423670241474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25732338649884584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20041001	0.0	0.18163016134517151	0.005027919829691712	0.0	0.34441346668621026	0.0	0.0	0.0	0.07152264127550842	0.012385241091686372	0.00011237942036228252	0.0	0.1986706745297289	0.0	0.0038773926400760537	0.0	0.0	0.0	3.93428850460231e-06	0.0	0.0	0.18235618889305966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20021001	0.0	0.23237193100569994	0.0010568320259675683	0.0	0.4044416492066901	0.0	0.0	0.0	0.05893276321739136	0.06737660312132147	0.0032744381193982727	0.0	0.08603525481892717	0.0	0.0	0.0	0.0	0.0	0.019490451841858256	0.0	0.0	0.12702007664274595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20031001	0.0	0.1975071324382298	0.0024748233240334994	0.0	0.164898863774207	0.0	0.0	0.0	0.1592490316331028	0.0846352452311195	0.0	0.0	0.07472904504972742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31650585854957997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC20011001	0.0	0.14100038205395207	0.00045696649162100584	0.0	0.5295342687412449	0.0	0.0	0.0	0.005446141629647331	0.07649319419577646	0.0002621938886349986	0.0	0.1660736090614208	0.0	0.0	0.0	0.0	0.0	0.0003820539520109514	0.0	0.0	0.08035118998569167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
